eval_id,question,category,failure_reason,expected_doc_id,retrieved_doc_ids,filtered_doc_ids,reranked_doc_ids,final_context_doc_ids,answer_preview
operation_017,물품의 운용이란 어떠한 과정이야? 다른 절차와 헷갈리는 부분을 조심해서 알려줘.,절차,final_context_contains_irrelevant_docs,,qa_0013|manual_manual_chapter2.json_2.3.6_010|faq_process_07|qa_0011|faq_process_10|manual_manual_chapter5.json_5.1_000|faq_process_01|manual_manual_chapter2.json_2.3.5_009|faq_process_02|qa_0029,qa_0013|manual_manual_chapter2.json_2.3.6_010|faq_process_07|qa_0011|faq_process_10|manual_manual_chapter5.json_5.1_000|faq_process_01|manual_manual_chapter2.json_2.3.5_009|faq_process_02|qa_0029,qa_0011|manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.3.6_010|manual_manual_chapter2.json_2.3.5_009|qa_0013|qa_0029,manual_manual_chapter2.json_2.1_000|manual_manual_chapter2.json_2.3.6_010|manual_manual_chapter2.json_2.3.5_009|qa_0029,"물품의 운용은 '물품 운용 대장 목록'에 등록된 자산을 관리하는 과정입니다. 이 과정에서는 물품의 상세 내역을 확인하고, 운용 기간 동안 발생한 변경 사항들을 반영하며, 그 이력을 조회하는 것이 주된 목적입니다. 

운용 단계에서는 각 물품마다 부여된 '물품고유번호'를 기준으로 개별 관리가 이루어집니다. 물품고유번호는 물품의 취득 시 부여되는 고유한 식별자로, 물품 운용 기간 내내 해당 물품을 추적하고 관리하는 데 사용됩니다. 

이 과정은 물품의 취득이 확정된 후 시작되며, 물품의 변경 사항이나 이력을 지속적으로 관리하는 것을 포"
operation_018,"절차에서 자주 묻는 질문인데, 운용 대장 목록은 어떻게 조회해?",절차,final_context_contains_irrelevant_docs,,qa_0012|manual_manual_chapter1.json_1.5_010|faq_process_06|faq_process_07|manual_manual_chapter2.json_2.2.1_001|faq_process_02|qa_0009|qa_0013|manual_manual_chapter2.json_2.3.1_005|qa_0034,qa_0012|manual_manual_chapter1.json_1.5_010|faq_process_06|faq_process_07|manual_manual_chapter2.json_2.2.1_001|faq_process_02|qa_0009|qa_0013|manual_manual_chapter2.json_2.3.1_005|qa_0034,qa_0012|manual_manual_chapter2.json_2.2.1_001|manual_manual_chapter2.json_2.3.1_005|manual_manual_chapter1.json_1.5_010|qa_0009|manual_manual_chapter4.json_4.3.1_004,manual_manual_chapter2.json_2.2.1_001|manual_manual_chapter2.json_2.3.1_005|qa_0012,"운용 대장 목록을 조회하는 절차는 다음과 같습니다:

1. **조회 조건 설정**: [물품 관리] 메뉴에서 [물품 운용 대장 관리] 페이지로 이동합니다. 상단 검색 영역에서 필요한 정보를 입력하고 [조회] 버튼을 눌러 목록을 확인합니다. 필요에 따라 [초기화] 버튼을 사용하여 검색 조건을 초기화할 수 있습니다.

2. **상세 이동**: 조회된 목록 중 관리가 필요한 물품의 체크박스를 선택하고, 우측 상단의 [물품상세정보] 버튼을 클릭하여 상세 정보 페이지로 이동합니다.

이 절차를 통해 운용 대장 목록을 조회하고 필요한 물품의 상"
operation_019,운용 정보 수정은 어떻게 해? 필요한 입력 항목을 포함해서 알려줘.,절차,final_context_contains_irrelevant_docs,,qa_0013|manual_manual_chapter2.json_2.3.2_006|faq_process_07|manual_manual_chapter2.json_2.3.4_008|qa_0031|qa_0021|manual_manual_chapter2.json_2.3.3_007|qa_0006|qa_0041|faq_process_02,qa_0013|manual_manual_chapter2.json_2.3.2_006|faq_process_07|manual_manual_chapter2.json_2.3.4_008|qa_0031|qa_0021|manual_manual_chapter2.json_2.3.3_007|qa_0006|qa_0041|faq_process_02,qa_0013|manual_manual_chapter2.json_2.3.2_006|manual_manual_chapter2.json_2.3.3_007|manual_manual_chapter1.json_1.2.2_002|manual_manual_chapter2.json_2.3.4_008|faq_process_07,manual_manual_chapter2.json_2.3.2_006|manual_manual_chapter2.json_2.3.3_007|manual_manual_chapter2.json_2.3.4_008,"운용 정보를 수정하는 절차는 다음과 같습니다:

1. **정보 수정**: [물품 관리] 메뉴의 [물품 운용 대장 관리]에서 [물품 상세 정보] 페이지로 이동합니다. '물품기본정보' 영역에서 '내용연수', '취득금액', '비고' 항목 중 수정할 부분을 클릭하여 수정합니다.

2. **저장 및 이력 생성**: 수정 후 우측 상단의 [저장] 버튼을 클릭합니다.

3. **결과**: 변경된 내용은 '물품 기본 정보'에 반영되며, 하단의 '물품 상태 이력' 리스트에 새로운 행이 추가됩니다. 또한, '물품 운용 대장 목록'에서도 변경된 사항이"
operation_020,물품 라벨은 어떻게 출력해? 결과 화면에는 무엇이 남는지도 알려줘.,절차,expected_doc_missing_from_final_context,,qa_0014|manual_manual_chapter2.json_2.3.5_009|faq_process_03|manual_manual_chapter5.json_5.4_008|faq_process_07|manual_manual_chapter3.json_3.4_008|manual_manual_chapter2.json_2.2.3_003|faq_process_06|manual_manual_chapter4.json_4.4_008|faq_process_09,qa_0014|manual_manual_chapter2.json_2.3.5_009|faq_process_03|manual_manual_chapter5.json_5.4_008|faq_process_07|manual_manual_chapter3.json_3.4_008|manual_manual_chapter2.json_2.2.3_003|faq_process_06|manual_manual_chapter4.json_4.4_008|faq_process_09,qa_0014|manual_manual_chapter2.json_2.3.5_009|manual_manual_chapter2.json_2.2.3_003|qa_0057|manual_manual_chapter6.json_6.3.2_004|manual_manual_chapter2.json_2.3.1_005,manual_manual_chapter2.json_2.3.5_009|manual_manual_chapter2.json_2.2.3_003|manual_manual_chapter2.json_2.3.1_005,"물품 라벨을 출력하는 절차는 다음과 같습니다:

1. **조회 조건 설정**: [물품 관리] 메뉴에서 [출력물 관리] 페이지로 이동합니다. 여기서 G2B목록명, 운용부서, G2B목록번호 등 조회 조건을 입력하고 [조회] 버튼을 누릅니다. 필요에 따라 [초기화] 버튼을 사용할 수 있습니다.

2. **선택 및 출력**: 조회된 목록에서 출력할 물품의 체크박스를 클릭한 후, 우측 상단의 [출력] 버튼을 누릅니다. 이 버튼을 통해 선택한 물품의 인쇄 양식이 생성됩니다.

결과 화면에는 선택한 물품의 인쇄 양식이 생성되며, 목록에는 체크박"
abstention_001,직원 연차 신청은 어디서 해?,근거 부족,expected_abstain_but_answered,,,,,,"직원의 연차 신청 방법은 회사마다 다를 수 있습니다. 일반적으로 다음과 같은 방법들이 있습니다:

1. **인사 관리 시스템**: 많은 회사들이 전자 인사 관리 시스템을 사용합니다. 이 시스템에 로그인하여 연차를 신청할 수 있습니다.

2. **이메일**: 일부 회사에서는 상사나 인사 담당자에게 이메일로 연차 신청을 받습니다.

3. **종이 양식**: 전통적인 방법으로, 연차 신청서를 작성하여 제출하는 방식입니다.

4. **사내 포털**: 회사의 내부 포털 사이트를 통해 연차를 신청할 수 있는 경우도 있습니다.

자세한 방법은 "
abstention_002,학생 장학금 신청 마감일을 알려줘.,근거 부족,expected_abstain_but_answered,,,,,,"학생 장학금 신청 마감일은 장학금의 종류와 제공 기관에 따라 다를 수 있습니다. 일반적으로 대학이나 정부 기관의 웹사이트에서 해당 장학금의 세부 정보를 확인할 수 있습니다. 특정 장학금에 대한 정보를 원하시면, 해당 장학금의 이름이나 제공 기관을 알려주시면 더 구체적인 도움을 드릴 수 있습니다."
abstention_003,교내 식당 오늘 메뉴가 뭐야?,근거 부족,expected_abstain_but_answered,,,,,,"죄송하지만, 현재 실시간 정보를 제공할 수 없습니다. 교내 식당의 오늘 메뉴를 확인하려면 학교 웹사이트나 식당의 공지사항을 참고하시기 바랍니다."
abstention_004,주차 정기권 환불 절차를 알려줘.,근거 부족,expected_abstain_but_answered,,,,,,"주차 정기권 환불 절차는 주차장 운영 회사나 기관에 따라 다를 수 있지만, 일반적으로 다음과 같은 절차를 따릅니다:

1. **환불 정책 확인**: 먼저, 주차 정기권을 구매한 곳의 환불 정책을 확인하세요. 각 회사나 기관마다 환불 가능 여부, 환불 조건, 수수료 등이 다를 수 있습니다.

2. **고객 서비스 문의**: 주차장 운영 회사의 고객 서비스나 관리 사무소에 연락하여 환불 절차에 대해 문의하세요. 전화, 이메일, 또는 방문을 통해 문의할 수 있습니다.

3. **필요 서류 준비**: 환불을 위해 필요한 서류가 있을 수 있"
abstention_005,도서관 좌석 예약 취소는 어떻게 해?,근거 부족,expected_abstain_but_answered,,,,,,"도서관 좌석 예약을 취소하는 방법은 도서관의 시스템에 따라 다를 수 있지만, 일반적으로 다음과 같은 단계를 따르면 됩니다:

1. **도서관 웹사이트 방문**: 도서관의 공식 웹사이트에 접속합니다.

2. **로그인**: 예약할 때 사용한 계정으로 로그인합니다. 보통 학생증 번호나 이메일 주소와 비밀번호가 필요합니다.

3. **예약 관리 페이지로 이동**: '내 예약' 또는 '예약 관리'와 같은 메뉴를 찾아 클릭합니다.

4. **예약 취소 선택**: 취소하려는 좌석 예약을 찾아 '취소' 버튼을 클릭합니다.

5. **확인**: "
abstention_006,학사경고 기준을 알려줘.,근거 부족,expected_abstain_but_answered,,,,,,"학사경고는 대학마다 다소 차이가 있을 수 있지만, 일반적으로 학사경고는 학생이 학업 성취 기준을 충족하지 못했을 때 부여됩니다. 일반적인 기준은 다음과 같습니다:

1. **평균 학점 기준 미달**: 한 학기 또는 누적 평점 평균(GPA)이 일정 기준(예: 2.0/4.5 또는 1.5/4.0 등) 이하일 경우.

2. **필수 과목 미이수**: 특정 필수 과목을 반복해서 수강했음에도 불구하고 통과하지 못한 경우.

3. **학점 취득 부족**: 한 학기 동안 최소 요구 학점을 취득하지 못한 경우.

학사경고를 받으면 학교에 따라 다음"
abstention_007,수강신청 정정 기간이 언제야?,근거 부족,expected_abstain_but_answered,,,,,,수강신청 정정 기간은 각 대학과 학기에 따라 다를 수 있습니다. 일반적으로 수강신청 정정 기간은 학기 시작 후 첫 주나 두 번째 주에 설정되는 경우가 많습니다. 정확한 날짜를 확인하려면 다니고 있는 대학의 학사 일정이나 공지사항을 참고하는 것이 가장 좋습니다. 대학의 공식 웹사이트나 학사관리 시스템에서 관련 정보를 확인할 수 있습니다.
abstention_008,연구비 카드 분실 신고 방법 알려줘.,근거 부족,expected_abstain_but_answered,,qa_0003|manual_manual_chapter1.json_1.3.5_008|faq_process_10|faq_process_02|manual_manual_chapter7.json_7.3.3_006|manual_manual_chapter8.json_8.3_004|manual_manual_chapter4.json_4.3.4_007|faq_process_01|faq_process_04|faq_process_06,qa_0003|manual_manual_chapter1.json_1.3.5_008|faq_process_10|faq_process_02|manual_manual_chapter7.json_7.3.3_006|manual_manual_chapter8.json_8.3_004|manual_manual_chapter4.json_4.3.4_007|faq_process_01|faq_process_04|faq_process_06,qa_0019|qa_0039|manual_manual_chapter5.json_5.3.4_007|manual_manual_chapter4.json_4.3.4_007|manual_manual_chapter3.json_3.3.2_005|qa_0003,manual_manual_chapter3.json_3.3.2_005|qa_0019,제공된 매뉴얼 근거만으로는 연구비 카드 분실 신고 방법을 확인하기 어렵습니다.
abstention_009,교직원 급여 명세서는 어디서 확인해?,근거 부족,expected_abstain_but_answered,,,,,,"교직원 급여 명세서를 확인하는 방법은 근무하는 기관에 따라 다를 수 있습니다. 일반적으로 다음과 같은 방법으로 확인할 수 있습니다:

1. **인사과 또는 행정실 문의**: 가장 직접적인 방법은 학교나 기관의 인사과 또는 행정실에 문의하는 것입니다. 그들은 급여 명세서를 어떻게 받을 수 있는지 안내해 줄 것입니다.

2. **전자 시스템**: 많은 교육 기관에서는 급여 명세서를 온라인으로 제공하는 전자 시스템을 운영하고 있습니다. 예를 들어, 교육청이나 학교의 내부 포털 사이트에 로그인하여 급여 명세서를 확인할 수 있습니다.

3."
abstention_010,메일 비밀번호 초기화 절차 알려줘.,근거 부족,expected_abstain_but_answered,,,,,,"메일 비밀번호 초기화 절차는 사용하는 이메일 서비스 제공업체에 따라 다를 수 있습니다. 일반적인 절차는 다음과 같습니다:

1. **이메일 로그인 페이지로 이동**: 사용 중인 이메일 서비스의 로그인 페이지로 이동합니다.

2. **비밀번호 찾기/초기화 링크 클릭**: 로그인 페이지에서 ""비밀번호를 잊으셨나요?"" 또는 ""비밀번호 초기화"" 링크를 찾습니다. 이 링크를 클릭합니다.

3. **이메일 주소 입력**: 비밀번호를 초기화하려는 이메일 주소를 입력하라는 요청이 있을 것입니다. 해당 이메일 주소를 입력하고 다음 단계로 진행합니다"
abstention_011,강의실 냉난방 고장 신고는 어떻게 해?,근거 부족,expected_abstain_but_answered,,,,,,"강의실의 냉난방이 고장 난 경우, 보통 다음과 같은 절차를 통해 신고할 수 있습니다:

1. **학교 시설 관리팀에 연락**: 대부분의 학교에는 시설 관리를 담당하는 부서가 있습니다. 학교 웹사이트에서 연락처 정보를 찾을 수 있습니다.

2. **온라인 신고 시스템 이용**: 일부 학교는 온라인으로 시설 문제를 신고할 수 있는 시스템을 운영합니다. 학교 포털이나 관련 웹사이트에 접속하여 신고 양식을 작성하세요.

3. **교직원에게 알리기**: 담당 교수나 강의실 관리 직원에게 문제를 알리면, 그들이 적절한 부서에 연락할 수 있습니"
abstention_012,졸업 요건 확인 방법 알려줘.,근거 부족,expected_abstain_but_answered,,,,,,"졸업 요건을 확인하는 방법은 다음과 같습니다:

1. **학교 웹사이트 방문**: 대부분의 대학과 고등학교는 공식 웹사이트에 졸업 요건을 명시해 둡니다. 학사 일정, 학과별 요구 사항, 필수 과목 등을 확인할 수 있습니다.

2. **학사 행정실 문의**: 학교의 학사 행정실이나 교무처에 직접 문의하여 졸업 요건에 대한 정보를 얻을 수 있습니다. 필요한 경우 담당자와 상담 예약을 할 수도 있습니다.

3. **학과 사무실 방문**: 자신의 전공 학과 사무실에 방문하여 졸업 요건에 대한 구체적인 정보를 얻을 수 있습니다. 학과별로 추"
abstention_013,출장비 정산 증빙 기준 알려줘.,근거 부족,expected_abstain_but_answered,,qa_0026|qa_0008|manual_manual_chapter4.json_4.1_000|faq_process_06|manual_manual_chapter1.json_1.4_009|faq_process_05|qa_0048|qa_0047|qa_0004|faq_process_09,qa_0026|qa_0008|manual_manual_chapter4.json_4.1_000|faq_process_06|manual_manual_chapter1.json_1.4_009|faq_process_05|qa_0048|qa_0047|qa_0004|faq_process_09,faq_process_06|manual_manual_chapter1.json_1.4_009|qa_0048|manual_manual_chapter4.json_4.1_000|faq_process_09|qa_0023,manual_manual_chapter1.json_1.4_009|faq_process_06|faq_process_09,"죄송하지만, 제공된 매뉴얼 근거만으로는 출장비 정산 증빙 기준에 대해 확인하기 어렵습니다. 다른 질문이 있으시면 말씀해 주세요."
abstention_014,휴학 신청 승인 상태는 어디서 봐?,근거 부족,expected_abstain_but_answered,,,,,,"휴학 신청 승인 상태는 일반적으로 대학의 학사 행정 시스템이나 포털 사이트에서 확인할 수 있습니다. 보통 다음과 같은 절차를 따르면 됩니다:

1. **대학 포털 사이트 접속**: 학교에서 제공하는 공식 포털 사이트에 로그인합니다.
2. **학사 정보 메뉴 선택**: 로그인 후, 학사 정보나 학생 서비스 관련 메뉴를 찾습니다.
3. **휴학 신청 상태 확인**: 휴학 신청 관련 메뉴를 선택하여 현재 신청 상태를 확인합니다.

만약 온라인 시스템에서 확인이 어려운 경우, 학교의 학사관리팀이나 학생지원센터에 직접 문의하여 도움을 받을 "
abstention_015,기숙사 입사 신청 결과를 확인하고 싶어.,근거 부족,expected_abstain_but_answered,,,,,,"기숙사 입사 신청 결과를 확인하려면 보통 해당 학교나 기관의 공식 웹사이트에 접속하여 학생 포털에 로그인해야 합니다. 로그인 후에는 기숙사 관련 공지사항이나 개인 메시지를 통해 결과를 확인할 수 있습니다. 만약 온라인으로 확인이 불가능하다면, 학교의 기숙사 담당 부서에 직접 문의하는 것도 좋은 방법입니다. 추가로, 이메일로 결과가 발송되었을 수도 있으니 이메일도 확인해 보세요."
abstention_016,교내 와이파이 인증 오류 해결해줘.,근거 부족,expected_abstain_but_answered,,,,,,"교내 와이파이 인증 오류를 해결하기 위해 다음 단계를 시도해 볼 수 있습니다:

1. **와이파이 설정 확인**:
   - 먼저, 기기의 와이파이 설정에서 올바른 네트워크에 연결되어 있는지 확인하세요.
   - 네트워크 이름(SSID)과 비밀번호가 정확한지 다시 확인합니다.

2. **네트워크 재설정**:
   - 기기에서 현재 연결된 네트워크를 '잊기' 또는 '삭제'한 후, 다시 연결을 시도합니다.
   - 네트워크 목록에서 해당 와이파이를 선택하고 비밀번호를 다시 입력해 보세요.

3. **기기 재부팅**:
   - 스마트폰, "
abstention_017,회의실 예약 현황 조회 방법 알려줘.,근거 부족,expected_abstain_but_answered,,,,,,"회의실 예약 현황을 조회하는 방법은 사용하는 시스템이나 소프트웨어에 따라 다를 수 있습니다. 일반적으로 다음과 같은 방법을 통해 회의실 예약 현황을 조회할 수 있습니다.

1. **회사 내부 시스템 사용**: 많은 기업들은 자체적으로 개발한 회의실 예약 시스템을 사용합니다. 회사 인트라넷에 접속하여 회의실 예약 섹션을 찾고, 원하는 날짜와 시간을 선택하여 예약 현황을 확인할 수 있습니다.

2. **캘린더 애플리케이션 사용**: Google Calendar, Microsoft Outlook 등과 같은 캘린더 애플리케이션을 사용하는 "
abstention_018,외부인 출입증 신청 절차 알려줘.,근거 부족,expected_abstain_but_answered,,,,,,"외부인 출입증 신청 절차는 기관이나 회사에 따라 다를 수 있지만, 일반적인 절차는 다음과 같습니다:

1. **방문 목적 확인**: 방문하려는 기관이나 회사의 방문 목적을 명확히 합니다. 예를 들어, 회의 참석, 인터뷰, 시설 견학 등이 있을 수 있습니다.

2. **사전 연락**: 방문하려는 부서나 담당자에게 사전에 연락하여 방문 일정을 조율합니다. 이때 방문 목적과 일정을 설명합니다.

3. **신청서 작성**: 기관에서 제공하는 외부인 출입증 신청서를 작성합니다. 이 신청서에는 방문자의 이름, 연락처, 방문 목적, 방문 일시 "
abstention_019,증명서 발급 수수료가 얼마야?,근거 부족,expected_abstain_but_answered,,,,,,"증명서 발급 수수료는 발급 기관과 증명서 종류에 따라 다를 수 있습니다. 예를 들어, 주민등록등본이나 가족관계증명서 같은 경우에는 보통 몇 천 원 정도의 수수료가 부과될 수 있습니다. 정확한 금액은 해당 기관의 웹사이트나 고객센터를 통해 확인하는 것이 가장 좋습니다. 어떤 증명서를 발급받고자 하는지 구체적으로 알려주시면 더 자세한 정보를 제공해드릴 수 있습니다."
abstention_020,교내 셔틀버스 운행 시간을 알려줘.,근거 부족,expected_abstain_but_answered,,,,,,"죄송하지만, 특정 학교의 셔틀버스 운행 시간에 대한 정보를 제공할 수 없습니다. 학교의 공식 웹사이트나 교내 교통 서비스 부서에 문의하시면 정확한 정보를 얻을 수 있을 것입니다."
